stage,epoch,step,loss,learning_rate,timestamp
pretrain,1,21800,5.08638620,0.000499673043599,2026-04-27T20:23:47
pretrain,1,22000,4.13976717,0.000499667018367,2026-04-27T20:24:03
pretrain,1,22200,3.58615255,0.000499660938164,2026-04-27T20:24:19
pretrain,1,22400,3.87852192,0.000499654802993,2026-04-27T20:24:34
pretrain,1,22600,3.79303241,0.000499648612854,2026-04-27T20:24:49
pretrain,1,22800,4.49329567,0.000499642367749,2026-04-27T20:25:05
pretrain,1,23000,4.54228783,0.000499636067679,2026-04-27T20:25:21
pretrain,1,23200,5.14155817,0.000499629712647,2026-04-27T20:25:36
pretrain,1,23400,5.27335882,0.000499623302654,2026-04-27T20:25:52
pretrain,1,23600,3.84749150,0.000499616837701,2026-04-27T20:26:07
pretrain,1,23800,5.49527884,0.00049961031779,2026-04-27T20:26:23
pretrain,1,24000,3.93934274,0.000499603742922,2026-04-27T20:26:39
pretrain,1,24200,4.76632738,0.000499597113099,2026-04-27T20:26:54
pretrain,1,24400,5.31095123,0.000499590428323,2026-04-27T20:27:10
pretrain,1,24600,3.03647327,0.000499583688596,2026-04-27T20:27:26
pretrain,1,24800,4.62942791,0.000499576893918,2026-04-27T20:27:42
pretrain,1,25000,4.01670790,0.000499570044292,2026-04-27T20:27:57
pretrain,1,25200,4.48424244,0.00049956313972,2026-04-27T20:28:14
pretrain,1,25400,4.29777145,0.000499556180202,2026-04-27T20:28:30
pretrain,1,25600,3.75917363,0.000499549165741,2026-04-27T20:28:45
pretrain,1,25800,3.89342046,0.000499542096339,2026-04-27T20:29:01
pretrain,1,26000,3.99596334,0.000499534971997,2026-04-27T20:29:17
pretrain,1,26200,3.40530825,0.000499527792717,2026-04-27T20:29:33
pretrain,1,26400,4.64103794,0.0004995205585,2026-04-27T20:29:49
pretrain,1,26600,4.49666548,0.000499513269349,2026-04-27T20:30:04
pretrain,1,26800,4.65968847,0.000499505925265,2026-04-27T20:30:21
pretrain,1,27000,4.60690451,0.00049949852625,2026-04-27T20:30:36
pretrain,1,27200,4.00298834,0.000499491072306,2026-04-27T20:30:52
pretrain,1,27400,4.32877874,0.000499483563434,2026-04-27T20:31:07
pretrain,1,27600,4.45796967,0.000499475999637,2026-04-27T20:31:23
pretrain,1,27800,3.59466672,0.000499468380917,2026-04-27T20:31:39
pretrain,1,28000,5.45869637,0.000499460707274,2026-04-27T20:31:55
pretrain,1,28200,3.16332316,0.000499452978712,2026-04-27T20:32:10
pretrain,1,28400,4.23522377,0.000499445195232,2026-04-27T20:32:26
pretrain,1,28600,3.74708200,0.000499437356835,2026-04-27T20:32:42
pretrain,1,28800,4.04685163,0.000499429463524,2026-04-27T20:32:57
pretrain,1,29000,3.90165877,0.000499421515301,2026-04-27T20:33:13
pretrain,1,29200,4.29093027,0.000499413512168,2026-04-27T20:33:28
pretrain,1,29400,3.52545977,0.000499405454127,2026-04-27T20:33:44
pretrain,1,29600,3.57091546,0.000499397341179,2026-04-27T20:34:00
pretrain,1,29800,6.55041838,0.000499389173326,2026-04-27T20:34:15
pretrain,1,30000,4.17601633,0.000499380950571,2026-04-27T20:34:31
pretrain,1,30200,3.29969501,0.000499372672916,2026-04-27T20:34:48
pretrain,1,30400,4.50083494,0.000499364340362,2026-04-27T20:35:03
pretrain,1,30600,3.58572626,0.000499355952912,2026-04-27T20:35:21
pretrain,1,30800,3.97846293,0.000499347510568,2026-04-27T20:35:36
pretrain,1,31000,1.86176372,0.000499339013332,2026-04-27T20:35:52
pretrain,1,31200,4.71466923,0.000499330461205,2026-04-27T20:36:08
pretrain,1,31400,5.17714787,0.00049932185419,2026-04-27T20:36:23
pretrain,1,31600,5.42807341,0.00049931319229,2026-04-27T20:36:39
pretrain,1,31800,4.18204784,0.000499304475505,2026-04-27T20:36:55
pretrain,1,32000,4.24541903,0.000499295703839,2026-04-27T20:37:11
pretrain,1,32200,3.38770580,0.000499286877294,2026-04-27T20:37:27
pretrain,1,32400,5.20587587,0.000499277995871,2026-04-27T20:37:42
